Time,kospi_price,lending,credit_long,credit_short,secured_loan,lending_gr,credit_long_gr,credit_short_gr,secured_loan_gr,kospi_price_gr
2009-09-03,1613.53,17859846907415,3377786000000,23186000000,4278687000000,0.0130,0.0199,0.0152,-0.0007,0.0002
2009-09-04,1608.9,17827538783390,3405394000000,24109000000,4304454000000,-0.0018,0.0082,0.0398,0.0060,-0.0029
2009-09-07,1608.57,17818412453310,3419626000000,24413000000,4295696000000,-0.0005,0.0042,0.0126,-0.0020,-0.0002
2009-09-08,1619.69,17817730359065,3440754000000,24931000000,4312573000000,-0.0000,0.0062,0.0212,0.0039,0.0069
2009-09-09,1607.77,17703932617460,3467973000000,26013000000,4347437000000,-0.0064,0.0079,0.0434,0.0081,-0.0074
2009-09-10,1644.68,18215603393670,3505379000000,27011000000,4312615000000,0.0289,0.0108,0.0384,-0.0080,0.0230
2009-09-11,1651.7,18157079748885,3527284000000,24390000000,4370731000000,-0.0032,0.0062,-0.0970,0.0135,0.0043
2009-09-14,1634.91,17959984805195,3485813000000,24437000000,4323873000000,-0.0109,-0.0118,0.0019,-0.0107,-0.0102
2009-09-15,1653.4,18311424641705,3486006000000,24387000000,4301384000000,0.0196,0.0001,-0.0020,-0.0052,0.0113
2009-09-16,1683.33,18660515537260,3480939000000,25162000000,4326402000000,0.0191,-0.0015,0.0318,0.0058,0.0181
2009-09-17,1695.47,18602554271705,3526355000000,29735000000,4307695000000,-0.0031,0.0130,0.1817,-0.0043,0.0072
2009-09-18,1699.71,18547976479930,3480510000000,30355000000,4296435000000,-0.0029,-0.0130,0.0209,-0.0026,0.0025
2009-09-21,1695.5,18605957260595,3496853000000,31173000000,4275972000000,0.0031,0.0047,0.0269,-0.0048,-0.0025
2009-09-22,1718.88,18979279646480,3504658000000,31571000000,4360892000000,0.0201,0.0022,0.0128,0.0199,0.0138
2009-09-23,1711.47,18817626945405,3515137000000,31821000000,4383660000000,-0.0085,0.0030,0.0079,0.0052,-0.0043
2009-09-24,1693.88,18561038623735,3557589000000,32679000000,4443179000000,-0.0136,0.0121,0.0270,0.0136,-0.0103
2009-09-25,1691.48,18445017679580,3598856000000,31698000000,4468685000000,-0.0063,0.0116,-0.0300,0.0057,-0.0014
2009-09-28,1675.55,18249876156615,3594062000000,30756000000,4364867000000,-0.0106,-0.0013,-0.0297,-0.0232,-0.0094
2009-09-29,1690.05,18355410909960,3657140000000,31211000000,4378569000000,0.0058,0.0176,0.0148,0.0031,0.0087
2009-09-30,1673.14,17818583023510,3680152000000,30248000000,4413603000000,-0.0292,0.0063,-0.0309,0.0080,-0.0100
2009-10-01,1644.63,17675142010120,3672556000000,28413000000,4416934000000,-0.0081,-0.0021,-0.0607,0.0008,-0.0170
2009-10-05,1606.9,17442242521090,3602192000000,28798000000,4409338000000,-0.0132,-0.0192,0.0136,-0.0017,-0.0229
2009-10-06,1598.44,17626340567105,3578309000000,26503000000,4377818000000,0.0106,-0.0066,-0.0797,-0.0071,-0.0053
2009-10-07,1598,17682086913655,3618994000000,23432000000,4396406000000,0.0032,0.0114,-0.1159,0.0042,-0.0003
2009-10-08,1615.46,17993237660125,3584330000000,26279000000,4403622000000,0.0176,-0.0096,0.1215,0.0016,0.0109
2009-10-09,1646.79,18355094518515,3541891000000,25584000000,4421783000000,0.0201,-0.0118,-0.0264,0.0041,0.0194
2009-10-12,1639.81,18106504889800,3597881000000,24417000000,4423665000000,-0.0135,0.0158,-0.0456,0.0004,-0.0042
2009-10-13,1628.93,17801406387985,3556743000000,25942000000,4394086000000,-0.0169,-0.0114,0.0625,-0.0067,-0.0066
2009-10-14,1649.09,18241449215040,3569114000000,24263000000,4404936000000,0.0247,0.0035,-0.0647,0.0025,0.0124
2009-10-15,1658.99,18206331629310,3601920000000,26804000000,4379974000000,-0.0019,0.0092,0.1047,-0.0057,0.0060
2009-10-16,1640.36,17877899605730,3610150000000,28601000000,4364379000000,-0.0180,0.0023,0.0670,-0.0036,-0.0112
2009-10-19,1649.07,18136538227545,3581628000000,27637000000,4423564000000,0.0145,-0.0079,-0.0337,0.0136,0.0053
2009-10-20,1659.15,18307680130745,3569084000000,24343000000,4416027000000,0.0094,-0.0035,-0.1192,-0.0017,0.0061
2009-10-21,1653.86,18316551946660,3596679000000,26365000000,4368259000000,0.0005,0.0077,0.0831,-0.0108,-0.0032
2009-10-22,1630.33,18520404649405,3586944000000,30009000000,4390502000000,0.0111,-0.0027,0.1382,0.0051,-0.0142
2009-10-23,1640.17,18964868981935,3572619000000,31031000000,4414774000000,0.0240,-0.0040,0.0341,0.0055,0.0060
2009-10-26,1657.11,19181410976070,3562508000000,31578000000,4426708000000,0.0114,-0.0028,0.0176,0.0027,0.0103
2009-10-27,1649.53,19272942782410,3548463000000,32596000000,4435977000000,0.0048,-0.0039,0.0322,0.0021,-0.0046
2009-10-28,1609.71,19097704363585,3509777000000,28471000000,4490520000000,-0.0091,-0.0109,-0.1265,0.0123,-0.0241
2009-10-29,1585.85,18809202910460,3522460000000,27039000000,4487072000000,-0.0151,0.0036,-0.0503,-0.0008,-0.0148
2009-10-30,1580.69,19082217891870,3476398000000,25985000000,4495918000000,0.0145,-0.0131,-0.0390,0.0020,-0.0033
2009-11-02,1559.09,18947569170130,3494482000000,25951000000,4498459000000,-0.0071,0.0052,-0.0013,0.0006,-0.0137
2009-11-03,1549.92,18929419160140,3488016000000,23242000000,4531039000000,-0.0010,-0.0019,-0.1044,0.0072,-0.0059
2009-11-04,1579.93,19406712293795,3423635000000,24270000000,4564335000000,0.0252,-0.0185,0.0442,0.0073,0.0194
2009-11-05,1552.24,18890191734810,3414598000000,25754000000,4519034000000,-0.0266,-0.0026,0.0611,-0.0099,-0.0175
2009-11-06,1572.46,19112363035775,3412502000000,26785000000,4537592000000,0.0118,-0.0006,0.0400,0.0041,0.0130
2009-11-09,1576.79,19092605671640,3381292000000,28326000000,4550974000000,-0.0010,-0.0091,0.0575,0.0029,0.0028
2009-11-10,1582.3,19093026768785,3364372000000,27742000000,4540739000000,0.0000,-0.0050,-0.0206,-0.0022,0.0035
2009-11-11,1594.82,19230879433600,3334036000000,30612000000,4567123000000,0.0072,-0.0090,0.1035,0.0058,0.0079
2009-11-12,1572.73,18891430084735,3298127000000,31508000000,4559227000000,-0.0177,-0.0108,0.0293,-0.0017,-0.0139
2009-11-13,1571.99,18479561511950,3309864000000,32686000000,4548199000000,-0.0218,0.0036,0.0374,-0.0024,-0.0005
2009-11-16,1592.47,18824983514095,3340072000000,29736000000,4564257000000,0.0187,0.0091,-0.0903,0.0035,0.0130
2009-11-17,1585.98,18813549643620,3309701000000,29479000000,4541970000000,-0.0006,-0.0091,-0.0086,-0.0049,-0.0041
2009-11-18,1603.97,19052642000390,3315674000000,28304000000,4540562000000,0.0127,0.0018,-0.0399,-0.0003,0.0113
2009-11-19,1620.54,19337270587895,3288512000000,28267000000,4508987000000,0.0149,-0.0082,-0.0013,-0.0070,0.0103
2009-11-20,1620.6,19508982619910,3294594000000,30842000000,4505871000000,0.0089,0.0018,0.0911,-0.0007,0.0000
2009-11-23,1619.05,19304821607700,3250130000000,29541000000,4570606000000,-0.0105,-0.0135,-0.0422,0.0144,-0.0010
2009-11-24,1606.42,19096862272950,3271977000000,28171000000,4573986000000,-0.0108,0.0067,-0.0464,0.0007,-0.0078
2009-11-25,1611.88,19244907512210,3288642000000,28506000000,4548097000000,0.0078,0.0051,0.0119,-0.0057,0.0034
2009-11-26,1599.52,19167454669490,3291371000000,28280000000,4554160000000,-0.0040,0.0008,-0.0079,0.0013,-0.0077
2009-11-27,1524.5,18161237312825,3302972000000,26879000000,4584306000000,-0.0525,0.0035,-0.0495,0.0066,-0.0469
2009-11-30,1555.6,18796938713890,3283074000000,23966000000,4589371000000,0.0350,-0.0060,-0.1084,0.0011,0.0204
2009-12-01,1569.72,18996735066190,3214056000000,27048000000,4593488000000,0.0106,-0.0210,0.1286,0.0009,0.0091
2009-12-02,1591.63,19326955319525,3215388000000,23927000000,4568775000000,0.0174,0.0004,-0.1154,-0.0054,0.0140
2009-12-03,1615,18849052109580,3188506000000,26128000000,4640133000000,-0.0247,-0.0084,0.0920,0.0156,0.0147
2009-12-04,1624.76,18884095395410,3168653000000,26792000000,4625937000000,0.0019,-0.0062,0.0254,-0.0031,0.0060
2009-12-07,1632.65,19105142953945,3142346000000,28274000000,4654039000000,0.0117,-0.0083,0.0553,0.0061,0.0049
2009-12-08,1627.78,18281625026915,3119832000000,27558000000,4658032000000,-0.0431,-0.0072,-0.0253,0.0009,-0.0030
2009-12-09,1634.17,17666086559635,3119608000000,27555000000,4581369000000,-0.0337,-0.0001,-0.0001,-0.0165,0.0039
2009-12-10,1652.73,17900740498875,3122363000000,27751000000,4685339000000,0.0133,0.0009,0.0071,0.0227,0.0114
2009-12-11,1656.9,17472963923070,3132205000000,30703000000,4651505000000,-0.0239,0.0032,0.1064,-0.0072,0.0025
2009-12-14,1664.77,17583916438395,3123112000000,30684000000,4633460000000,0.0063,-0.0029,-0.0006,-0.0039,0.0047
2009-12-15,1665.85,17229840353075,3168926000000,29393000000,4665506000000,-0.0201,0.0147,-0.0421,0.0069,0.0006
2009-12-16,1664.24,16960664115175,3221038000000,30493000000,4623864000000,-0.0156,0.0164,0.0374,-0.0089,-0.0010
2009-12-17,1647.84,16592451824785,3239311000000,30223000000,4614597000000,-0.0217,0.0057,-0.0089,-0.0020,-0.0099
2009-12-18,1647.04,15901665766270,3243216000000,29126000000,4647101000000,-0.0416,0.0012,-0.0363,0.0070,-0.0005
2009-12-21,1644.23,15916054185395,3247334000000,26895000000,4670520000000,0.0009,0.0013,-0.0766,0.0050,-0.0017
2009-12-22,1655.54,15956596331755,3273418000000,25476000000,4725652000000,0.0025,0.0080,-0.0528,0.0118,0.0069
2009-12-23,1661.35,15622014854410,3274819000000,25035000000,4747982000000,-0.0210,0.0004,-0.0173,0.0047,0.0035
2009-12-24,1682.34,15711199381705,3251959000000,25394000000,4781858000000,0.0057,-0.0070,0.0143,0.0071,0.0126
2009-12-28,1685.59,15290323878080,3225201000000,26636000000,4792990000000,-0.0268,-0.0082,0.0489,0.0023,0.0019
2009-12-29,1672.48,14628422673005,3196482000000,22071000000,4728216000000,-0.0433,-0.0089,-0.1714,-0.0135,-0.0078
2009-12-30,1682.77,14528551323935,3207964000000,22071000000,4732721000000,-0.0068,0.0036,0.0000,0.0010,0.0062
2010-01-04,1696.14,15718610467130,3207851000000,22052000000,4697384000000,0.0819,-0.0000,-0.0009,-0.0075,0.0079
2010-01-05,1690.62,16943128432640,3158116000000,22960000000,4649921000000,0.0779,-0.0155,0.0412,-0.0101,-0.0033
2010-01-06,1705.32,18287499582705,3148767000000,23583000000,4650869000000,0.0793,-0.0030,0.0271,0.0002,0.0087
2010-01-07,1683.45,18999699834385,3132712000000,22086000000,4648605000000,0.0389,-0.0051,-0.0635,-0.0005,-0.0128
2010-01-08,1695.26,19644401539750,3125529000000,24337000000,4601052000000,0.0339,-0.0023,0.1019,-0.0102,0.0070
2010-01-11,1694.12,19360021355500,3136682000000,21721000000,4615055000000,-0.0145,0.0036,-0.1075,0.0030,-0.0007
2010-01-12,1698.64,19588782576165,3205206000000,21501000000,4584874000000,0.0118,0.0218,-0.0101,-0.0065,0.0027
2010-01-13,1671.41,19173374546640,3226653000000,20857000000,4608156000000,-0.0212,0.0067,-0.0300,0.0051,-0.0160
2010-01-14,1685.77,18995711027735,3212730000000,21103000000,4601479000000,-0.0093,-0.0043,0.0118,-0.0014,0.0086
2010-01-15,1701.8,19116699242780,3245227000000,20589000000,4652660000000,0.0064,0.0101,-0.0244,0.0111,0.0095
2010-01-18,1711.78,19305077130200,3269669000000,22469000000,4699837000000,0.0099,0.0075,0.0913,0.0101,0.0059
2010-01-19,1710.22,19290008098865,3291890000000,23543000000,4719481000000,-0.0008,0.0068,0.0478,0.0042,-0.0009
2010-01-20,1714.38,19371821772330,3335596000000,24326000000,4750892000000,0.0042,0.0133,0.0333,0.0067,0.0024
2010-01-21,1722.01,19737620548535,3363007000000,23746000000,4724200000000,0.0189,0.0082,-0.0238,-0.0056,0.0045
2010-01-22,1684.35,19237259254700,3363738000000,24964000000,4874122000000,-0.0254,0.0002,0.0513,0.0317,-0.0219
2010-01-25,1670.2,18955872356830,3388170000000,24673000000,4791928000000,-0.0146,0.0073,-0.0117,-0.0169,-0.0084
2010-01-26,1637.34,18818493004135,3405311000000,22824000000,4819904000000,-0.0072,0.0051,-0.0749,0.0058,-0.0197
2010-01-27,1625.48,18674703344600,3405052000000,20927000000,4928075000000,-0.0076,-0.0001,-0.0831,0.0224,-0.0072
2010-01-28,1642.43,18944577784285,3358236000000,17541000000,4927497000000,0.0145,-0.0137,-0.1618,-0.0001,0.0104
2010-01-29,1602.43,18366638107115,3352534000000,18748000000,4937559000000,-0.0305,-0.0017,0.0688,0.0020,-0.0244
2010-02-01,1606.44,18331451938115,3338598000000,18182000000,4948042000000,-0.0019,-0.0042,-0.0302,0.0021,0.0025
2010-02-02,1595.81,18324951133775,3258617000000,19479000000,4899475000000,-0.0004,-0.0240,0.0713,-0.0098,-0.0066
2010-02-03,1615.02,18841939279250,3276485000000,17754000000,4914690000000,0.0282,0.0055,-0.0886,0.0031,0.0120
2010-02-04,1616.42,18593130069685,3270067000000,18548000000,4897384000000,-0.0132,-0.0020,0.0447,-0.0035,0.0009
2010-02-05,1567.12,17967799638445,3276600000000,19859000000,4926638000000,-0.0336,0.0020,0.0707,0.0060,-0.0305
2010-02-08,1552.79,17644135451300,3283685000000,19763000000,4934077000000,-0.0180,0.0022,-0.0048,0.0015,-0.0091
2010-02-09,1570.49,17861519943530,3189366000000,19772000000,4925770000000,0.0123,-0.0287,0.0005,-0.0017,0.0114
2010-02-10,1570.12,17677807286560,3169673000000,20152000000,4919790000000,-0.0103,-0.0062,0.0192,-0.0012,-0.0002
2010-02-11,1597.81,18169688373345,3178756000000,20204000000,4910493000000,0.0278,0.0029,0.0026,-0.0019,0.0176
2010-02-12,1593.66,17857804306820,3175325000000,22204000000,4874043000000,-0.0172,-0.0011,0.0990,-0.0074,-0.0026
2010-02-16,1601.05,17901427587900,3161645000000,24243000000,4867029000000,0.0024,-0.0043,0.0918,-0.0014,0.0046
2010-02-17,1627.43,17939967395485,3182477000000,23175000000,4879770000000,0.0022,0.0066,-0.0441,0.0026,0.0165
2010-02-18,1621.19,17475330554795,3156201000000,23095000000,4879790000000,-0.0259,-0.0083,-0.0035,0.0000,-0.0038
2010-02-19,1593.9,16999147799350,3104073000000,23809000000,4886556000000,-0.0272,-0.0165,0.0309,0.0014,-0.0168
2010-02-22,1627.1,17663467787675,3094052000000,23769000000,4901517000000,0.0391,-0.0032,-0.0017,0.0031,0.0208
2010-02-23,1628.9,17796326980610,3047057000000,22399000000,4948419000000,0.0075,-0.0152,-0.0576,0.0096,0.0011
2010-02-24,1612.83,18449314752000,3036904000000,23623000000,4930749000000,0.0367,-0.0033,0.0546,-0.0036,-0.0099
2010-02-25,1587.51,18245565742000,3029853000000,24609000000,4877977000000,-0.0110,-0.0023,0.0417,-0.0107,-0.0157
2010-02-26,1594.58,18534889508890,3043268000000,24130000000,4885796000000,0.0159,0.0044,-0.0195,0.0016,0.0045
2010-03-02,1615.12,19370438420855,3037926000000,25259000000,4891071000000,0.0451,-0.0018,0.0468,0.0011,0.0129
2010-03-03,1622.44,19082984136340,3054663000000,23553000000,4897549000000,-0.0148,0.0055,-0.0675,0.0013,0.0045
2010-03-04,1618.2,19087688168025,3011143000000,23449000000,4892723000000,0.0002,-0.0142,-0.0044,-0.0010,-0.0026
2010-03-05,1634.57,19442069084100,2989444000000,25064000000,4875174000000,0.0186,-0.0072,0.0689,-0.0036,0.0101
2010-03-08,1660.04,19804500314705,2975616000000,25087000000,4866454000000,0.0186,-0.0046,0.0009,-0.0018,0.0156
2010-03-09,1660.83,19780273456625,2964742000000,24556000000,4860853000000,-0.0012,-0.0037,-0.0212,-0.0012,0.0005
2010-03-10,1662.24,19707814605990,2947729000000,24573000000,5099837000000,-0.0037,-0.0057,0.0007,0.0492,0.0008
2010-03-11,1656.62,19641201315895,2954101000000,24409000000,5051479000000,-0.0034,0.0022,-0.0067,-0.0095,-0.0034
2010-03-12,1662.74,19701160430650,2945638000000,24061000000,4844114000000,0.0031,-0.0029,-0.0143,-0.0411,0.0037
2010-03-15,1649.5,19968103041140,2954575000000,24339000000,4845003000000,0.0135,0.0030,0.0116,0.0002,-0.0080
2010-03-16,1648.01,20052650026095,2941480000000,24880000000,4843105000000,0.0042,-0.0044,0.0222,-0.0004,-0.0009
2010-03-17,1682.86,20682480486650,2935009000000,25448000000,4892909000000,0.0314,-0.0022,0.0228,0.0103,0.0211
2010-03-18,1675.17,20289574226780,2982214000000,25178000000,4929058000000,-0.0190,0.0161,-0.0106,0.0074,-0.0046
2010-03-19,1686.11,20340506422335,2949829000000,25802000000,4844385000000,0.0025,-0.0109,0.0248,-0.0172,0.0065
2010-03-22,1672.67,20074355620535,2944273000000,25351000000,4829501000000,-0.0131,-0.0019,-0.0175,-0.0031,-0.0080
2010-03-23,1681.82,20295671351430,2931107000000,26606000000,4948888000000,0.0110,-0.0045,0.0495,0.0247,0.0055
2010-03-24,1681.01,20068441703870,2963998000000,27239000000,4956426000000,-0.0112,0.0112,0.0238,0.0015,-0.0005
2010-03-25,1688.39,20159115601890,2981684000000,27618000000,4840825000000,0.0045,0.0060,0.0139,-0.0233,0.0044
2010-03-26,1697.72,20787884353240,2974591000000,29708000000,4813528000000,0.0312,-0.0024,0.0757,-0.0056,0.0055
2010-03-29,1691.99,20828075078190,2993965000000,29778000000,4826188000000,0.0019,0.0065,0.0024,0.0026,-0.0034
2010-03-30,1700.19,21014409047795,3012091000000,29517000000,4810673000000,0.0089,0.0061,-0.0088,-0.0032,0.0048
2010-03-31,1692.85,20527317286525,3001187000000,28984000000,4861897000000,-0.0232,-0.0036,-0.0181,0.0106,-0.0043
2010-04-01,1719.17,20861637835545,3025078000000,28384000000,4830215000000,0.0163,0.0080,-0.0207,-0.0065,0.0155
2010-04-02,1723.49,20992403749370,3037095000000,27339000000,4813986000000,0.0063,0.0040,-0.0368,-0.0034,0.0025
2010-04-05,1724.99,21103271025530,3090934000000,28007000000,4836245000000,0.0053,0.0177,0.0244,0.0046,0.0009
2010-04-06,1726.09,21135345124065,3128663000000,28967000000,4842897000000,0.0015,0.0122,0.0343,0.0014,0.0006
2010-04-07,1726.6,21029102027285,3165297000000,28846000000,4836223000000,-0.0050,0.0117,-0.0042,-0.0014,0.0003
2010-04-08,1733.78,20924769810350,3165086000000,28024000000,4831307000000,-0.0050,-0.0001,-0.0285,-0.0010,0.0042
2010-04-09,1724.47,20987193116480,3168370000000,28017000000,4820324000000,0.0030,0.0010,-0.0002,-0.0023,-0.0054
2010-04-12,1710.3,20740369303475,3180022000000,29005000000,4852963000000,-0.0118,0.0037,0.0353,0.0068,-0.0082
2010-04-13,1710.59,20646612734420,3229328000000,28826000000,4870897000000,-0.0045,0.0155,-0.0062,0.0037,0.0002
2010-04-14,1735.33,20934035923245,3224120000000,27464000000,4884382000000,0.0139,-0.0016,-0.0472,0.0028,0.0145
2010-04-15,1743.91,20995093198920,3219241000000,27850000000,4978303000000,0.0029,-0.0015,0.0141,0.0192,0.0049
2010-04-16,1734.49,20612661859805,3239750000000,29423000000,4958231000000,-0.0182,0.0064,0.0565,-0.0040,-0.0054
2010-04-19,1705.3,20331005130675,3210329000000,31309000000,4903150000000,-0.0137,-0.0091,0.0641,-0.0111,-0.0168
2010-04-20,1718.03,20965246049735,3220535000000,29168000000,4943381000000,0.0312,0.0032,-0.0684,0.0082,0.0075
2010-04-21,1747.58,21755108255660,3217158000000,27275000000,4955243000000,0.0377,-0.0010,-0.0649,0.0024,0.0172
2010-04-22,1739.52,21471146202185,3257325000000,28758000000,4937031000000,-0.0131,0.0125,0.0544,-0.0037,-0.0046
2010-04-23,1737.03,21536170151090,3272429000000,30164000000,4901229000000,0.0030,0.0046,0.0489,-0.0073,-0.0014
2010-04-26,1752.2,21925372811395,3292419000000,30727000000,4929638000000,0.0181,0.0061,0.0187,0.0058,0.0087
2010-04-27,1749.55,21866395900520,3304126000000,30083000000,4917118000000,-0.0027,0.0036,-0.0210,-0.0025,-0.0015
2010-04-28,1733.91,21461195721185,3313406000000,30570000000,4950864000000,-0.0185,0.0028,0.0162,0.0069,-0.0089
2010-04-29,1728.42,21390947853915,3354039000000,30872000000,4985198000000,-0.0033,0.0123,0.0099,0.0069,-0.0032
2010-04-30,1741.56,21920452880255,3388307000000,31785000000,5023078000000,0.0248,0.0102,0.0296,0.0076,0.0076
2010-05-03,1721.21,21560429368545,3413875000000,32268000000,5188225000000,-0.0164,0.0075,0.0152,0.0329,-0.0117
2010-05-04,1718.75,21647572445190,3416891000000,30439000000,6366162000000,0.0040,0.0009,-0.0567,0.2270,-0.0014
2010-05-06,1684.71,21251755433550,3415945000000,30069000000,6356190000000,-0.0183,-0.0003,-0.0122,-0.0016,-0.0198
2010-05-07,1647.5,20904135458245,3435941000000,30273000000,5182383000000,-0.0164,0.0059,0.0068,-0.1847,-0.0221
2010-05-10,1677.63,21455509137515,3434544000000,35376000000,5194891000000,0.0264,-0.0004,0.1686,0.0024,0.0183
2010-05-11,1670.24,21126002021880,3404578000000,28853000000,5190362000000,-0.0154,-0.0087,-0.1844,-0.0009,-0.0044
2010-05-12,1663.03,20986454382930,3486644000000,33197000000,5576075000000,-0.0066,0.0241,0.1506,0.0743,-0.0043
2010-05-13,1694.58,21606244861305,3436131000000,30984000000,5554368000000,0.0295,-0.0145,-0.0667,-0.0039,0.0190
2010-05-14,1695.63,21556952627270,3453302000000,32314000000,5287010000000,-0.0023,0.0050,0.0429,-0.0481,0.0006
2010-05-17,1651.51,21192111499290,3462254000000,33540000000,5305256000000,-0.0169,0.0026,0.0379,0.0035,-0.0260
2010-05-18,1643.24,21381569861160,3514197000000,31595000000,5268432000000,0.0089,0.0150,-0.0580,-0.0069,-0.0050
2010-05-19,1630.08,21587902894410,3512425000000,28514000000,5325630000000,0.0097,-0.0005,-0.0975,0.0109,-0.0080
2010-05-20,1600.18,21228902756700,3501457000000,22771000000,5269860000000,-0.0166,-0.0031,-0.2014,-0.0105,-0.0183
2010-05-24,1604.93,21393271238080,3519682000000,24123000000,5273923000000,0.0077,0.0052,0.0594,0.0008,0.0030
2010-05-25,1560.83,20962721569730,3479243000000,22012000000,5319793000000,-0.0201,-0.0115,-0.0875,0.0087,-0.0275
2010-05-26,1582.12,20740955468740,3440269000000,21572000000,5283299000000,-0.0106,-0.0112,-0.0200,-0.0069,0.0136
2010-05-27,1607.5,21121027395520,3315149000000,18584000000,5250364000000,0.0183,-0.0364,-0.1385,-0.0062,0.0160
2010-05-28,1622.78,21851976171220,3333336000000,20616000000,5274477000000,0.0346,0.0055,0.1093,0.0046,0.0095
2010-05-31,1641.25,21987606739550,3360943000000,22218000000,5335036000000,0.0062,0.0083,0.0777,0.0115,0.0114
2010-06-01,1630.4,21455743024535,3314616000000,22103000000,5292373000000,-0.0242,-0.0138,-0.0052,-0.0080,-0.0066
2010-06-03,1661.84,22139366714085,3343531000000,23311000000,5245571000000,0.0319,0.0087,0.0547,-0.0088,0.0193
2010-06-04,1664.13,21189023646420,3322569000000,23091000000,5297108000000,-0.0429,-0.0063,-0.0094,0.0098,0.0014
2010-06-07,1637.97,20844058268740,3313967000000,23749000000,5289113000000,-0.0163,-0.0026,0.0285,-0.0015,-0.0157
2010-06-08,1651.48,21043449440750,3317512000000,25085000000,5255057000000,0.0096,0.0011,0.0563,-0.0064,0.0082
2010-06-09,1647.22,20972432620050,3316361000000,27381000000,5266229000000,-0.0034,-0.0003,0.0915,0.0021,-0.0026
2010-06-10,1651.7,21438607448685,3380782000000,27796000000,5297003000000,0.0222,0.0194,0.0152,0.0058,0.0027
